x,t=3.60e+02s,t=7.20e+02s,t=3.60e+03s,t=2.16e+04s
4.020040080160320120e-03,8.174892107263538889e+21,5.979949078105171585e+22,3.330158804710653805e+23,3.985321906481267401e+23
4.004008016032064438e-03,8.359206736018562613e+21,6.059719902057659263e+22,3.342244484709343790e+23,3.996007323401308529e+23
4.036072144288577537e-03,7.994367357088181518e+21,5.901068781695993171e+22,3.318091579231890330e+23,3.974636491501329438e+23
4.020040080160320120e-03,8.174895364028774744e+21,5.979949480479491411e+22,3.330158803670663713e+23,3.985321903281770437e+23
4.052104208416833220e-03,7.817558657784036196e+21,5.823071236427441032e+22,3.306042844355239378e+23,3.963951081654955834e+23
4.036072144288577537e-03,7.994370559762137874e+21,5.901069182061603770e+22,3.318091578196560278e+23,3.974636488284617038e+23
4.068136272545090637e-03,7.644396620253129343e+21,5.745949091858820471e+22,3.294012634579990185e+23,3.953265676953007486e+23
4.052104208416833220e-03,7.817561807069781164e+21,5.823071634769266396e+22,3.306042843324431792e+23,3.963951078420874317e+23
4.084168336673346320e-03,7.474812969115136819e+21,5.669695019735521532e+22,3.282000983866780009e+23,3.942580277406239262e+23
4.068136272545090637e-03,7.644399716849475912e+21,5.745949488162292944e+22,3.294012633553592323e+23,3.953265673701426662e+23
4.100200400801603737e-03,7.308740529415333609e+21,5.594301714568681882e+22,3.270007925636918338e+23,3.931894883025224162e+23
4.084168336673346320e-03,7.474816013716474036e+21,5.669695413986474433e+22,3.282000982844650941e+23,3.942580274137006793e+23
4.116232464929859419e-03,7.146113213373977985e+21,5.519761894203657604e+22,3.258033492771907735e+23,3.921209493820431170e+23
4.100200400801603737e-03,7.308743522711606657e+21,5.594302106753425841e+22,3.270007924618939953e+23,3.931894879738212542e+23
4.132264529058116836e-03,6.986866007179647779e+21,5.446068300376807834e+22,3.246077717612822413e+23,3.910524109802151430e+23
4.116232464929859419e-03,7.146116156050505728e+21,5.519762284308929393e+22,3.258033491757938434e+23,3.921209490515480008e+23
4.148296593186372519e-03,6.830934957830700007e+21,5.373213699261131758e+22,3.234140631959835110e+23,3.899838730980546566e+23
4.132264529058116836e-03,6.986868899917083967e+21,5.446068688389813148e+22,3.246077716602738715e+23,3.910524106479121811e+23
4.164328657314629069e-03,6.678257160027300168e+21,5.301190882000310056e+22,3.222222267071652042e+23,3.889153357365623180e+23
4.148296593186372519e-03,6.830937801304907448e+21,5.373214085169478946e+22,3.234140630953499443e+23,3.899838727639283469e+23
4.180360721442885619e-03,6.528770743117878919e+21,5.229992665231632263e+22,3.210322653665060580e+23,3.878467988967246277e+23
4.164328657314629069e-03,6.678259954909303538e+21,5.301191265792061289e+22,3.222222266068928844e+23,3.889153354005978966e+23
4.196392785571142169e-03,6.382414858102278980e+21,5.159611891597691794e+22,3.198441821914408493e+23,3.867782625795132547e+23
4.180360721442885619e-03,6.528773490073749422e+21,5.229993046895286760e+22,3.210322652665812280e+23,3.878467985589069949e+23
4.212424849699398718e-03,6.239129664695028417e+21,5.090041430246816743e+22,3.186579801451181155e+23,3.857097267858851716e+23
4.196392785571142169e-03,6.382417557793072480e+21,5.159612271122162332e+22,3.198441820918498858e+23,3.867782622398268414e+23
4.228456913827655268e-03,6.098856318451208684e+21,5.021274177322500699e+22,3.174736621363518369e+23,3.846411915167827881e+23
4.212424849699398718e-03,6.239132317776702603e+21,5.090041807621445596e+22,3.186579800458463889e+23,3.857097264443144756e+23
4.244488977955911818e-03,5.961536957957692981e+21,4.953303056441734595e+22,3.162912310195809021e+23,3.835726567731333473e+23
4.228456913827655268e-03,6.098858925574558056e+21,5.021274552537057958e+22,3.174736620373855227e+23,3.846411911733119717e+23
4.260521042084168368e-03,5.827114692092342829e+21,4.886121019162431691e+22,3.151106895948276354e+23,3.825041225558493286e+23
4.244488977955911818e-03,5.961539519768302715e+21,4.953303429486404751e+22,3.162912309209053706e+23,3.835726564277466400e+23
4.276553106212424918e-03,5.695533587353589252e+21,4.819721045439848382e+22,3.139320406076572628e+23,3.814355888658291853e+23
4.260521042084168368e-03,5.827117209230492303e+21,4.886121390027806920e+22,3.151106894964285254e+23,3.825041222085306242e+23
4.292585170340681468e-03,5.566738655262721180e+21,4.754096144072297782e+22,3.127552867491416732e+23,3.803670557039553319e+23
4.276553106212424918e-03,5.695536060454216401e+21,4.819721414116939452e+22,3.139320405095200787e+23,3.814355885165622434e+23
4.308617234468938018e-03,5.440675839841341014e+21,4.689239353135956440e+22,3.115804306558227097e+23,3.792985230710960229e+23
4.292585170340681468e-03,5.566741084955370062e+21,4.754096510552516434e+22,3.127552866512515168e+23,3.803670553527236438e+23
4.324649298597194567e-03,5.317292005165872710e+21,4.625143740409128262e+22,3.104074749096768706e+23,3.782299909681046817e+23
4.308617234468938018e-03,5.440678226750083170e+21,4.689239717411123783e+22,3.115804305581643473e+23,3.792985227178828114e+23
4.340681362725451117e-03,5.196534923001511018e+21,4.561802403785742483e+22,3.092364220380845735e+23,3.771614593958192297e+23
4.324649298597194567e-03,5.317294349909290385e+21,4.625144102471455474e+22,3.104074748122353369e+23,3.782299906128933709e+23
4.356713426853706800e-03,5.078353260517378753e+21,4.499208471678415379e+22,3.080672745137972718e+23,3.760929283550630254e+23
4.340681362725451117e-03,5.196537226192640541e+21,4.561802763627841716e+22,3.092364219408441651e+23,3.771614590385926397e+23
4.372745490981964217e-03,4.962696568084866531e+21,4.437355103410968330e+22,3.069000347549094033e+23,3.750243978466439253e+23
4.356713426853706800e-03,5.078355522763666489e+21,4.499208829293287178e+22,3.080672744167424865e+23,3.760929279958039092e+23
4.388777555110219900e-03,4.849515267161091736e+21,4.376235489600637973e+22,3.057347051248315468e+23,3.739558678713568340e+23
4.372745490981964217e-03,4.962698789988146872e+21,4.437355458792013378e+22,3.069000346580250746e+23,3.750243974853354387e+23
4.404809619238477317e-03,4.738760638258857640e+21,4.315842852529821555e+22,3.045712879322606254e+23,3.728873384299773286e+23
4.388777555110219900e-03,4.849517449317514740e+21,4.376235842741618501e+22,3.057347050281006960e+23,3.739558675079804549e+23
4.420841683366732999e-03,4.630384809005313688e+21,4.256170446507816360e+22,3.034097854311617203e+23,3.718188095232713226e+23
4.404809619238477317e-03,4.738762781258908959e+21,4.315843203424909158e+22,3.045712878356682873e+23,3.728873380645166152e+23
4.436873747494990416e-03,4.524340742290160484e+21,4.197211558222101899e+22,3.022501998207392809e+23,3.707502811519849322e+23
4.420841683366732999e-03,4.630386913433731203e+21,4.256170795151522372e+22,3.034097853346909163e+23,3.718188091557067463e+23
4.452905811623246099e-03,4.420582224505655001e+21,4.138959507079892985e+22,3.010925332454221598e+23,3.696817533168521272e+23
4.436873747494990416e-03,4.524342808725972058e+21,4.197211904609344501e+22,3.022501997243741734e+23,3.707502807822994474e+23
4.468937875751503516e-03,4.319063853879075013e+21,4.081407645539362249e+22,2.999367877948379098e+23,3.686132260185902342e+23
4.452905811623246099e-03,4.420584253522083054e+21,4.138959851205927580e+22,3.010925331491455353e+23,3.696817529450262723e+23
4.484969939879759199e-03,4.219741028899595223e+21,4.024549359431261880e+22,2.987829655038023822e+23,3.675446992579025542e+23
4.468937875751503516e-03,4.319065846043582661e+21,4.081407987399835989e+22,2.999367876986334609e+23,3.686132256446060241e+23
4.501002004008016616e-03,4.122569936840302789e+21,3.968378068270463949e+22,2.976310683522965407e+23,3.664761730354750738e+23
4.484969939879759199e-03,4.219742984773813928e+21,4.024549699022159977e+22,2.987829654076524258e+23,3.675446988817408627e+23
4.517034068136272298e-03,4.027507542376960229e+21,3.912887225557962877e+22,2.964810982654588108e+23,3.654076473519822372e+23
4.501002004008016616e-03,4.122571856980062765e+21,3.968378405588141552e+22,2.976310682561846350e+23,3.664761726571177816e+23
4.533066132264528848e-03,3.934511576304215654e+21,3.858070319073093432e+22,2.953330571135671285e+23,3.643391222080795637e+23
4.517034068136272298e-03,4.027509427332250075e+21,3.912887560599119069e+22,2.964810981693674739e+23,3.654076469714088089e+23
4.549098196392785398e-03,3.843540524350657004e+21,3.803920871156285545e+22,2.941869467120313901e+23,3.632705976044086142e+23
4.533066132264528848e-03,3.934513426619178156e+21,3.858070651834779619e+22,2.953330570174785766e+23,3.643391218252710077e+23
4.565130260521041948e-03,3.754553616093337879e+21,3.750432438982267005e+22,2.930427688213830508e+23,3.622020735415969907e+23
4.549098196392785398e-03,3.843542340563584418e+21,3.803921201635891190e+22,2.941869466159281078e+23,3.632705972193453345e+23
4.581162324649298498e-03,3.667510813972923679e+21,3.697598614823945581e+22,2.919005251472664004e+23,3.611335500202553167e+23
4.565130260521041948e-03,3.754555398736673505e+21,3.750432767177526765e+22,2.930427687252469188e+23,3.622020731542589218e+23
4.597194388777555048e-03,3.582372802410106585e+21,3.645413026306949592e+22,2.907602173404347713e+23,3.600650270409795861e+23
4.581162324649298498e-03,3.667512563573244035e+21,3.697598940732921269e+22,2.919005250510794334e+23,3.611335496306216550e+23
4.613226452905811598e-03,3.499100977024152895e+21,3.593869336654994263e+22,2.896218469967435263e+23,3.589965046043502906e+23
4.597194388777555048e-03,3.582374519488133464e+21,3.645413349928042339e+22,2.907602172441780447e+23,3.600650266490306015e+23
4.629258517034068147e-03,3.417657433954211332e+21,3.542961244926143522e+22,2.884854156571492525e+23,3.579279827109326881e+23
4.613226452905811598e-03,3.499102662094748123e+21,3.593869657986928162e+22,2.896218469003991890e+23,3.589965042100647766e+23
4.645290581162324697e-03,3.338004959284079100e+21,3.492682486240020896e+22,2.873509248077077152e+23,3.568594613612764673e+23
4.629258517034068147e-03,3.417659087526386729e+21,3.542961563967963529e+22,2.884854155606981115e+23,3.579279823142900424e+23
4.661322645290581247e-03,3.260107018570918003e+21,3.443026831996121776e+22,2.862183758795738574e+23,3.557909405559161503e+23
4.645290581162324697e-03,3.338006581860995957e+21,3.492682802991090736e+22,2.873509247111310134e+23,3.568594609622552821e+23
4.677354709418837797e-03,3.183927746478557102e+21,3.393988090083296674e+22,2.850877702490050884e+23,3.547224202953708242e+23
4.661322645290581247e-03,3.260108610649898615e+21,3.443027146456120584e+22,2.862183757828526703e+23,3.557909401544952864e+23
4.693386773547094347e-03,3.109431936515683385e+21,3.345560105080464186e+22,2.839591092373640352e+23,3.536539005801442753e+23
4.677354709418837797e-03,3.183929308551090012e+21,3.393988402252210609e+22,2.850877701521200885e+23,3.547224198915280014e+23
4.709418837675350897e-03,3.036585030879497159e+21,3.297736758448734863e+22,2.828323941111235755e+23,3.525853814107241835e+23
4.693386773547094347e-03,3.109433469067443306e+21,3.345560414958589365e+22,2.839591091402953248e+23,3.536539001738576831e+23
4.725450901803606579e-03,2.965353110405047124e+21,3.250511968714926273e+22,2.817076260818745893e+23,3.515168627875833981e+23
4.709418837675350897e-03,3.036586534390351266e+21,3.297737066036662265e+22,2.828323940138516595e+23,3.525853810019715420e+23
4.741482965931863997e-03,2.895702884620600082e+21,3.203879691646665123e+22,2.805848063063330044e+23,3.504483447111786619e+23
4.725450901803606579e-03,2.965354585349070782e+21,3.250512274013548446e+22,2.817076259843791001e+23,3.515168623763421586e+23
4.757515030060119679e-03,2.827601681909353021e+21,3.157833920419156564e+22,2.794639358863523132e+23,3.493798271819529606e+23
4.741482965931863997e-03,2.895704331466099917e+21,3.203879994657170312e+22,2.805848062085941449e+23,3.504483442974264100e+23
4.773547094188377096e-03,2.761017439777488634e+21,3.112368685773587952e+22,2.783450158689308870e+23,3.483113102003304221e+23
4.757515030060119679e-03,2.827603101118866915e+21,3.157834221143008582e+22,2.794639357883491119e+23,3.493798267656658726e+23
4.789579158316632779e-03,2.695918695229048750e+21,3.067478056167535752e+22,2.772280472462313705e+23,3.472427937667236988e+23
4.773547094188377096e-03,2.761018831807838159e+21,3.112368984212551762e+22,2.783450157706434461e+23,3.483113097814860838e+23
4.805611222444890196e-03,2.632274575247350956e+21,3.023156137917121403e+22,2.761130309555879967e+23,3.461742778815257132e+23
4.789579158316632779e-03,2.695920060531330777e+21,3.067478352323638041e+22,2.772280471476379132e+23,3.472427933452975483e+23
4.821643286573145878e-03,2.570054787383379886e+21,2.979397075331385917e+22,2.749999678795304445e+23,3.451057625451181134e+23
4.805611222444890196e-03,2.632275914266975928e+21,3.023156431792684558e+22,2.761130308566684910e+23,3.461742774574949335e+23
4.837675350701403296e-03,2.509229610450811879e+21,2.936195050838609311e+22,2.738888588457948102e+23,3.440372477578629517e+23
4.821643286573145878e-03,2.570056100560081256e+21,2.979397366928981465e+22,2.749999677802626102e+23,3.451057621184575386e+23
4.853707414829658978e-03,2.449769885328015360e+21,2.893544285105034992e+22,2.727797046273495458e+23,3.429687335201101337e+23
4.837675350701403296e-03,2.509230898218698015e+21,2.936195340161096090e+22,2.738888587461577765e+23,3.440372473285487582e+23
4.869739478957916395e-03,2.391647005866578674e+21,2.851439037145755838e+22,2.716725059424104575e+23,3.419002198321904390e+23
4.853707414829658978e-03,2.449771148115569017e+21,2.893544572155516787e+22,2.727797045273205292e+23,3.429687330881163504e+23
4.885771543086172078e-03,2.334832909906646139e+21,2.809873604428184735e+22,2.705672634544680191e+23,3.408317066944226347e+23
4.869739478957916395e-03,2.391648244096708379e+21,2.851439321927612000e+22,2.716725058419683859e+23,3.419002193974929738e+23
4.901803607214428628e-03,2.279300070398519149e+21,2.768842322967888554e+22,2.694639777723083433e+23,3.397631941071068316e+23
4.885771543086172078e-03,2.334834123996688548e+21,2.809873886945034109e+22,2.705672633535902431e+23,3.408317062569957177e+23
4.917835671342685178e-03,2.225021486630722601e+21,2.728339567417182336e+22,2.683626494500407974e+23,3.386946820705295176e+23
4.901803607214428628e-03,2.279301260760299602e+21,2.768842603223607096e+22,2.694639776709723145e+23,3.397631936669244247e+23
4.933867735470941727e-03,2.171970675564024431e+21,2.688359751146362477e+22,2.672632789871238064e+23,3.376261705849604030e+23
4.917835671342685178e-03,2.225022653670565609e+21,2.728339845415889273e+22,2.683626493482237658e+23,3.386946816275657167e+23
4.949899799599198277e-03,2.120121663271307575e+21,2.648897326317778973e+22,2.661658668283945151e+23,3.365576596506538305e+23
4.933867735470941727e-03,2.171971819682796667e+21,2.688360026892419046e+22,2.672632788848029551e+23,3.376261701391887001e+23
4.965931863727454827e-03,2.069448976482974826e+21,2.609946783952834816e+22,2.650704133640988865e+23,3.354891492678483722e+23
4.949899799599198277e-03,2.120122784864445923e+21,2.648897599815787584e+22,2.661658667255464565e+23,3.365576592020473821e+23
4.981963927855711377e-03,2.019927634237541319e+21,2.571502653992012349e+22,2.639769189299227061e+23,3.344206394367669636e+23
4.965931863727454827e-03,2.069450075940525179e+21,2.609947055207626886e+22,2.650704132606996964e+23,3.354891488163802005e+23
4.997995991983967927e-03,1.971533139637102445e+21,2.533559505347968552e+22,2.628853838070250356e+23,3.333521301576171053e+23
4.981963927855711377e-03,2.019928711944193704e+21,2.571502923008647889e+22,2.639769188259488963e+23,3.344206389824094198e+23
5.014028056112224477e-03,1.924241471707271922e+21,2.496111945951919420e+22,2.617958082220746531e+23,3.322836214305896551e+23
4.997995991983967927e-03,1.971534195972227203e+21,2.533559772131734900e+22,2.628853837024528832e+23,3.333521297003424734e+23
5.030060120240481027e-03,1.878029077361187619e+21,2.459154622793265657e+22,2.607081923472836411e+23,3.312151132558613105e+23
5.014028056112224477e-03,1.924242507044955357e+21,2.496112210508318664e+22,2.617958081168791264e+23,3.322836209703698165e+23
